"year","quarter","state.fips","teen.emp.rate","min.wage"
2008,3,48,0.3171,6.38
2008,4,48,0.2793,6.55
2009,1,48,0.2903,6.55
2009,2,48,0.3025,6.55
2009,3,48,0.3204,7.07
2009,4,48,0.2432,7.25
2010,1,48,0.2601,7.25
2010,2,48,0.2656,7.25
2010,3,48,0.2963,7.25
2010,4,48,0.2486,7.25
2011,1,48,0.2068,7.25
2011,2,48,0.2337,7.25
2011,3,48,0.2593,7.25
2011,4,48,0.2484,7.25
2012,1,48,0.2289,7.25
2012,2,48,0.2626,7.25
2012,3,48,0.2928,7.25
2012,4,48,0.2173,7.25
2013,1,48,0.257,7.25
2013,2,48,0.2773,7.25
2013,3,48,0.2869,7.25
2013,4,48,0.259,7.25
2014,1,48,0.2733,7.25
2014,2,48,0.3151,7.25
2014,3,48,0.2925,7.25
2014,4,48,0.281,7.25
2015,1,48,0.2859,7.25
2015,2,48,0.2755,7.25
2015,3,48,0.2714,7.25
2015,4,48,0.2489,7.25
2016,1,48,0.2515,7.25
2016,2,48,0.2741,7.25
2016,3,48,0.2844,7.25
2016,4,48,0.2755,7.25
2017,1,48,0.2732,7.25
2017,2,48,0.2999,7.25
2017,3,48,0.3087,7.25
2017,4,48,0.2676,7.25
2018,1,48,0.2991,7.25
2018,2,48,0.2766,7.25
2018,3,48,0.2774,7.25
2018,4,48,0.2902,7.25
2019,1,48,0.2848,7.25
2019,2,48,0.3223,7.25
2019,3,48,0.3031,7.25
2019,4,48,0.2525,7.25
1979,1,49,0.5457,2.9
1979,2,49,0.6722,2.9
1979,3,49,0.6926,2.9
1979,4,49,0.6066,2.9
1980,1,49,0.5794,3.1
1980,2,49,0.6408,3.1
1980,3,49,0.6376,3.1
1980,4,49,0.5681,3.1
1981,1,49,0.5154,3.35
1981,2,49,0.5894,3.35
1981,3,49,0.6663,3.35
1981,4,49,0.5772,3.35
1982,1,49,0.5471,3.35
1982,2,49,0.5616,3.35
1982,3,49,0.5579,3.35
1982,4,49,0.4852,3.35
1983,1,49,0.4254,3.35
1983,2,49,0.5408,3.35
1983,3,49,0.6209,3.35
1983,4,49,0.5075,3.35
1984,1,49,0.4691,3.35
1984,2,49,0.5969,3.35
1984,3,49,0.6358,3.35
1984,4,49,0.5724,3.35
1985,1,49,0.5022,3.35
1985,2,49,0.6069,3.35
1985,3,49,0.6629,3.35
1985,4,49,0.633,3.35
1986,1,49,0.5323,3.35
1986,2,49,0.6334,3.35
1986,3,49,0.665,3.35
1986,4,49,0.5904,3.35
1987,1,49,0.4925,3.35
1987,2,49,0.549,3.35
1987,3,49,0.6905,3.35
1987,4,49,0.6009,3.35
1988,1,49,0.5252,3.35
1988,2,49,0.5634,3.35
1988,3,49,0.6722,3.35
1988,4,49,0.6059,3.35
1989,1,49,0.4751,3.35
1989,2,49,0.6041,3.35
1989,3,49,0.6942,3.35
1989,4,49,0.6279,3.35
1990,1,49,0.5681,3.35
1990,2,49,0.6777,3.8
1990,3,49,0.6498,3.8
1990,4,49,0.4962,3.8
1991,1,49,0.5947,3.8
1991,2,49,0.6105,4.25
1991,3,49,0.6402,4.25
1991,4,49,0.5264,4.25
1992,1,49,0.5285,4.25
1992,2,49,0.6009,4.25
1992,3,49,0.5857,4.25
1992,4,49,0.6126,4.25
1993,1,49,0.5508,4.25
1993,2,49,0.5569,4.25
1993,3,49,0.6536,4.25
1993,4,49,0.6395,4.25
1994,1,49,0.5581,4.25
1994,2,49,0.6565,4.25
1994,3,49,0.6763,4.25
1994,4,49,0.5537,4.25
1995,1,49,0.5391,4.25
1995,2,49,0.5581,4.25
1995,3,49,0.6682,4.25
1995,4,49,0.6219,4.25
1996,1,49,0.5523,4.25
1996,2,49,0.5697,4.25
1996,3,49,0.6101,4.25
1996,4,49,0.6349,4.75
1997,1,49,0.5628,4.75
1997,2,49,0.6125,4.75
1997,3,49,0.6317,4.88
1997,4,49,0.5616,5.15
1998,1,49,0.5853,5.15
1998,2,49,0.5996,5.15
1998,3,49,0.647,5.15
1998,4,49,0.6197,5.15
1999,1,49,0.576,5.15
1999,2,49,0.5569,5.15
1999,3,49,0.5967,5.15
1999,4,49,0.5805,5.15
2000,1,49,0.5503,5.15
2000,2,49,0.5566,5.15
2000,3,49,0.5963,5.15
2000,4,49,0.5637,5.15
2001,1,49,0.5782,5.15
2001,2,49,0.5843,5.15
2001,3,49,0.5987,5.15
2001,4,49,0.5599,5.15
2002,1,49,0.4788,5.15
2002,2,49,0.5261,5.15
2002,3,49,0.5622,5.15
2002,4,49,0.4982,5.15
2003,1,49,0.4448,5.15
2003,2,49,0.4972,5.15
2003,3,49,0.5394,5.15
2003,4,49,0.46,5.15
2004,1,49,0.4439,5.15
2004,2,49,0.505,5.15
2004,3,49,0.5045,5.15
2004,4,49,0.5545,5.15
2005,1,49,0.4774,5.15
2005,2,49,0.5123,5.15
2005,3,49,0.5244,5.15
2005,4,49,0.4691,5.15
2006,1,49,0.4564,5.15
2006,2,49,0.5534,5.15
2006,3,49,0.5529,5.15
2006,4,49,0.5146,5.15
2007,1,49,0.4959,5.15
2007,2,49,0.5505,5.15
2007,3,49,0.5185,5.68
2007,4,49,0.4605,5.85
2008,1,49,0.4903,5.85
2008,2,49,0.5072,5.85
2008,3,49,0.4976,6.38
2008,4,49,0.4349,6.55
2009,1,49,0.4789,6.55
2009,2,49,0.3938,6.55
2009,3,49,0.4443,7.07
2009,4,49,0.3871,7.25
2010,1,49,0.3613,7.25
2010,2,49,0.3633,7.25
2010,3,49,0.397,7.25
2010,4,49,0.3309,7.25
2011,1,49,0.277,7.25
2011,2,49,0.3648,7.25
2011,3,49,0.3469,7.25
2011,4,49,0.3935,7.25
2012,1,49,0.3441,7.25
2012,2,49,0.3853,7.25
2012,3,49,0.4408,7.25
2012,4,49,0.3328,7.25
2013,1,49,0.3595,7.25
2013,2,49,0.3741,7.25
2013,3,49,0.4434,7.25
2013,4,49,0.486,7.25
2014,1,49,0.4002,7.25
2014,2,49,0.4063,7.25
2014,3,49,0.4494,7.25
2014,4,49,0.4365,7.25
2015,1,49,0.4383,7.25
2015,2,49,0.4296,7.25
2015,3,49,0.4916,7.25
2015,4,49,0.4227,7.25
2016,1,49,0.4784,7.25
2016,2,49,0.4578,7.25
2016,3,49,0.5034,7.25
2016,4,49,0.5164,7.25
2017,1,49,0.4985,7.25
2017,2,49,0.4557,7.25
2017,3,49,0.4835,7.25
2017,4,49,0.4865,7.25
2018,1,49,0.4444,7.25
2018,2,49,0.4387,7.25
2018,3,49,0.4959,7.25
2018,4,49,0.479,7.25
2019,1,49,0.3816,7.25
2019,2,49,0.4741,7.25
2019,3,49,0.5856,7.25
2019,4,49,0.524,7.25
1979,1,50,0.5329,2.9
1979,2,50,0.5806,2.9
1979,3,50,0.6592,2.9
1979,4,50,0.4906,2.9
1980,1,50,0.4796,3.1
1980,2,50,0.487,3.1
1980,3,50,0.6801,3.1
1980,4,50,0.5109,3.1
1981,1,50,0.4389,3.35
1981,2,50,0.5572,3.35
1981,3,50,0.665,3.35
1981,4,50,0.5173,3.35
1982,1,50,0.4461,3.35
1982,2,50,0.471,3.35
1982,3,50,0.6497,3.35
1982,4,50,0.5927,3.35
1983,1,50,0.4372,3.35
1983,2,50,0.5144,3.35
1983,3,50,0.6537,3.35
1983,4,50,0.5336,3.35
1984,1,50,0.4698,3.35
1984,2,50,0.4576,3.35
1984,3,50,0.6283,3.35
1984,4,50,0.5075,3.35
1985,1,50,0.4619,3.35
1985,2,50,0.5313,3.35
1985,3,50,0.6227,3.35
1985,4,50,0.4474,3.35
1986,1,50,0.4727,3.35
1986,2,50,0.5947,3.35
1986,3,50,0.6742,3.45
1986,4,50,0.5554,3.45
1987,1,50,0.5835,3.45
1987,2,50,0.575,3.45
1987,3,50,0.6764,3.55
1987,4,50,0.5666,3.55
1988,1,50,0.5813,3.55
1988,2,50,0.6666,3.55
1988,3,50,0.741,3.65
1988,4,50,0.5431,3.65
1989,1,50,0.589,3.65
1989,2,50,0.5095,3.65
1989,3,50,0.6329,3.75
1989,4,50,0.5573,3.75
1990,1,50,0.5944,3.75
1990,2,50,0.4948,3.8
1990,3,50,0.5535,3.85
1990,4,50,0.4522,3.85
1991,1,50,0.4904,3.85
1991,2,50,0.4669,4.25
1991,3,50,0.6153,4.25
1991,4,50,0.5608,4.25
1992,1,50,0.4287,4.25
1992,2,50,0.3949,4.25
1992,3,50,0.5834,4.25
1992,4,50,0.549,4.25
1993,1,50,0.4035,4.25
1993,2,50,0.5372,4.25
1993,3,50,0.7163,4.25
1993,4,50,0.5289,4.25
1994,1,50,0.4473,4.25
1994,2,50,0.5574,4.25
1994,3,50,0.725,4.25
1994,4,50,0.4484,4.25
1995,1,50,0.4835,4.5
1995,2,50,0.5518,4.5
1995,3,50,0.6164,4.5
1995,4,50,0.5019,4.5
1996,1,50,0.3962,4.75
1996,2,50,0.5433,4.75
1996,3,50,0.6816,4.75
1996,4,50,0.4917,4.75
1997,1,50,0.4866,5
1997,2,50,0.5275,5
1997,3,50,0.6452,5.15
1997,4,50,0.571,5.25
1998,1,50,0.5117,5.25
1998,2,50,0.5137,5.25
1998,3,50,0.6367,5.25
1998,4,50,0.6151,5.25
1999,1,50,0.4999,5.25
1999,2,50,0.4901,5.25
1999,3,50,0.6217,5.25
1999,4,50,0.5494,5.75
2000,1,50,0.5719,5.75
2000,2,50,0.5383,5.75
2000,3,50,0.6848,5.75
2000,4,50,0.5474,5.75
2001,1,50,0.4991,6.25
2001,2,50,0.479,6.25
2001,3,50,0.5677,6.25
2001,4,50,0.4684,6.25
2002,1,50,0.4723,6.25
2002,2,50,0.5006,6.25
2002,3,50,0.5458,6.25
2002,4,50,0.5006,6.25
2003,1,50,0.501,6.25
2003,2,50,0.466,6.25
2003,3,50,0.5417,6.25
2003,4,50,0.3853,6.25
2004,1,50,0.506,6.75
2004,2,50,0.5164,6.75
2004,3,50,0.586,6.75
2004,4,50,0.4463,6.75
2005,1,50,0.3917,7
2005,2,50,0.4375,7
2005,3,50,0.5832,7
2005,4,50,0.5419,7
2006,1,50,0.5347,7.25
2006,2,50,0.4729,7.25
2006,3,50,0.6171,7.25
2006,4,50,0.4485,7.25
2007,1,50,0.3954,7.53
2007,2,50,0.4144,7.53
2007,3,50,0.5158,7.53
2007,4,50,0.4211,7.53
2008,1,50,0.4265,7.68
2008,2,50,0.4358,7.68
2008,3,50,0.5174,7.68
2008,4,50,0.4098,7.68
2009,1,50,0.419,8.06
2009,2,50,0.4119,8.06
2009,3,50,0.4167,8.06
2009,4,50,0.3116,8.06
2010,1,50,0.4185,8.06
2010,2,50,0.4478,8.06
2010,3,50,0.4765,8.06
2010,4,50,0.3506,8.06
2011,1,50,0.397,8.15
2011,2,50,0.326,8.15
2011,3,50,0.4313,8.15
2011,4,50,0.354,8.15
2012,1,50,0.3779,8.46
2012,2,50,0.3393,8.46
2012,3,50,0.47,8.46
2012,4,50,0.3333,8.46
2013,1,50,0.3592,8.6
2013,2,50,0.4082,8.6
2013,3,50,0.4646,8.6
2013,4,50,0.278,8.6
2014,1,50,0.3203,8.73
2014,2,50,0.3751,8.73
2014,3,50,0.4225,8.73
2014,4,50,0.3336,8.73
2015,1,50,0.3787,9.15
2015,2,50,0.4734,9.15
2015,3,50,0.4853,9.15
2015,4,50,0.3267,9.15
2016,1,50,0.3422,9.6
2016,2,50,0.4231,9.6
2016,3,50,0.4968,9.6
2016,4,50,0.4292,9.6
2017,1,50,0.402,10
2017,2,50,0.4015,10
2017,3,50,0.4948,10
2017,4,50,0.4488,10
2018,1,50,0.4251,10.5
2018,2,50,0.3989,10.5
2018,3,50,0.4593,10.5
2018,4,50,0.3835,10.5
2019,1,50,0.4179,10.78
2019,2,50,0.4645,10.78
2019,3,50,0.46,10.78
2019,4,50,0.4478,10.78
1979,1,51,0.3987,2.9
1979,2,51,0.4983,2.9
1979,3,51,0.5034,2.9
1979,4,51,0.4433,2.9
1980,1,51,0.3688,3.1
1980,2,51,0.4552,3.1
1980,3,51,0.5607,3.1
1980,4,51,0.4322,3.1
1981,1,51,0.3652,3.35
1981,2,51,0.3995,3.35
1981,3,51,0.5064,3.35
1981,4,51,0.3963,3.35
1982,1,51,0.3389,3.35
1982,2,51,0.3992,3.35
1982,3,51,0.4786,3.35
1982,4,51,0.3932,3.35
1983,1,51,0.3526,3.35
1983,2,51,0.4277,3.35
1983,3,51,0.4731,3.35
1983,4,51,0.4305,3.35
1984,1,51,0.3787,3.35
1984,2,51,0.4742,3.35
1984,3,51,0.5429,3.35
1984,4,51,0.4342,3.35
1985,1,51,0.4177,3.35
1985,2,51,0.5148,3.35
1985,3,51,0.4905,3.35
1985,4,51,0.4112,3.35
1986,1,51,0.4206,3.35
1986,2,51,0.4745,3.35
1986,3,51,0.5129,3.35
1986,4,51,0.3772,3.35
1987,1,51,0.354,3.35
1987,2,51,0.4108,3.35
1987,3,51,0.5176,3.35
1987,4,51,0.4246,3.35
1988,1,51,0.4358,3.35
1988,2,51,0.4807,3.35
1988,3,51,0.5626,3.35
1988,4,51,0.406,3.35
1989,1,51,0.3567,3.35
1989,2,51,0.488,3.35
1989,3,51,0.5932,3.35
1989,4,51,0.4184,3.35
1990,1,51,0.3732,3.35
1990,2,51,0.4402,3.8
1990,3,51,0.4935,3.8
1990,4,51,0.3252,3.8
1991,1,51,0.3582,3.8
1991,2,51,0.4319,4.25
1991,3,51,0.4468,4.25
1991,4,51,0.3447,4.25
1992,1,51,0.3183,4.25
1992,2,51,0.4181,4.25
1992,3,51,0.4452,4.25
1992,4,51,0.405,4.25
1993,1,51,0.364,4.25
1993,2,51,0.4605,4.25
1993,3,51,0.4822,4.25
1993,4,51,0.3992,4.25
1994,1,51,0.4226,4.25
1994,2,51,0.4716,4.25
1994,3,51,0.4598,4.25
1994,4,51,0.3876,4.25
1995,1,51,0.3904,4.25
1995,2,51,0.4344,4.25
1995,3,51,0.4995,4.25
1995,4,51,0.3836,4.25
1996,1,51,0.4354,4.25
1996,2,51,0.4787,4.25
1996,3,51,0.562,4.25
1996,4,51,0.3824,4.75
1997,1,51,0.3381,4.75
1997,2,51,0.4242,4.75
1997,3,51,0.5256,4.88
1997,4,51,0.3698,5.15
1998,1,51,0.4603,5.15
1998,2,51,0.4436,5.15
1998,3,51,0.5192,5.15
1998,4,51,0.4321,5.15
1999,1,51,0.4011,5.15
1999,2,51,0.3915,5.15
1999,3,51,0.5088,5.15
1999,4,51,0.4761,5.15
2000,1,51,0.464,5.15
2000,2,51,0.4808,5.15
2000,3,51,0.534,5.15
2000,4,51,0.4214,5.15
2001,1,51,0.3311,5.15
2001,2,51,0.4144,5.15
2001,3,51,0.4243,5.15
2001,4,51,0.3864,5.15
2002,1,51,0.3615,5.15
2002,2,51,0.4333,5.15
2002,3,51,0.4682,5.15
2002,4,51,0.3721,5.15
2003,1,51,0.3308,5.15
2003,2,51,0.409,5.15
2003,3,51,0.4509,5.15
2003,4,51,0.3469,5.15
2004,1,51,0.4153,5.15
2004,2,51,0.4043,5.15
2004,3,51,0.4533,5.15
2004,4,51,0.3149,5.15
2005,1,51,0.3835,5.15
2005,2,51,0.4954,5.15
2005,3,51,0.4753,5.15
2005,4,51,0.35,5.15
2006,1,51,0.3554,5.15
2006,2,51,0.4141,5.15
2006,3,51,0.4456,5.15
2006,4,51,0.4092,5.15
2007,1,51,0.3829,5.15
2007,2,51,0.4017,5.15
2007,3,51,0.4069,5.68
2007,4,51,0.357,5.85
2008,1,51,0.3167,5.85
2008,2,51,0.4043,5.85
2008,3,51,0.3776,6.38
2008,4,51,0.3164,6.55
2009,1,51,0.2345,6.55
2009,2,51,0.2895,6.55
2009,3,51,0.3416,7.07
2009,4,51,0.2584,7.25
2010,1,51,0.2493,7.25
2010,2,51,0.2792,7.25
2010,3,51,0.3494,7.25
2010,4,51,0.2941,7.25
2011,1,51,0.2904,7.25
2011,2,51,0.2981,7.25
2011,3,51,0.3725,7.25
2011,4,51,0.2571,7.25
2012,1,51,0.2339,7.25
2012,2,51,0.2849,7.25
2012,3,51,0.2976,7.25
2012,4,51,0.2259,7.25
2013,1,51,0.1992,7.25
2013,2,51,0.3046,7.25
2013,3,51,0.3595,7.25
2013,4,51,0.2754,7.25
2014,1,51,0.223,7.25
2014,2,51,0.2758,7.25
2014,3,51,0.3401,7.25
2014,4,51,0.2635,7.25
2015,1,51,0.2234,7.25
2015,2,51,0.2508,7.25
2015,3,51,0.2925,7.25
2015,4,51,0.3567,7.25
2016,1,51,0.2749,7.25
2016,2,51,0.2893,7.25
2016,3,51,0.3578,7.25
2016,4,51,0.2427,7.25
2017,1,51,0.2564,7.25
2017,2,51,0.4044,7.25
2017,3,51,0.3577,7.25
2017,4,51,0.3062,7.25
2018,1,51,0.3271,7.25
2018,2,51,0.3406,7.25
2018,3,51,0.3362,7.25
2018,4,51,0.2364,7.25
2019,1,51,0.2708,7.25
2019,2,51,0.2858,7.25
2019,3,51,0.315,7.25
2019,4,51,0.3104,7.25
1979,1,53,0.5169,2.9
1979,2,53,0.5935,2.9
1979,3,53,0.5833,2.9
1979,4,53,0.517,2.9
1980,1,53,0.4822,3.1
1980,2,53,0.5559,3.1
1980,3,53,0.5793,3.1
1980,4,53,0.4945,3.1
1981,1,53,0.3604,3.35
1981,2,53,0.4335,3.35
1981,3,53,0.5796,3.35
1981,4,53,0.4221,3.35
1982,1,53,0.3544,3.35
1982,2,53,0.4213,3.35
1982,3,53,0.5212,3.35
1982,4,53,0.449,3.35
1983,1,53,0.4006,3.35
1983,2,53,0.4418,3.35
1983,3,53,0.5889,3.35
1983,4,53,0.4419,3.35
1984,1,53,0.3561,3.35
1984,2,53,0.4586,3.35
1984,3,53,0.5581,3.35
1984,4,53,0.4452,3.35
1985,1,53,0.4256,3.35
1985,2,53,0.4709,3.35
1985,3,53,0.5593,3.35
1985,4,53,0.4221,3.35
1986,1,53,0.3263,3.35
1986,2,53,0.3799,3.35
1986,3,53,0.5892,3.35
1986,4,53,0.4645,3.35
1987,1,53,0.3625,3.35
1987,2,53,0.4495,3.35
1987,3,53,0.5617,3.35
1987,4,53,0.4389,3.35
1988,1,53,0.4317,3.35
1988,2,53,0.4753,3.35
1988,3,53,0.5932,3.35
1988,4,53,0.5085,3.35
1989,1,53,0.4395,3.85
1989,2,53,0.57,3.85
1989,3,53,0.5676,3.85
1989,4,53,0.6218,3.85
1990,1,53,0.5067,4.25
1990,2,53,0.6036,4.25
1990,3,53,0.6699,4.25
1990,4,53,0.5545,4.25
1991,1,53,0.4379,4.25
1991,2,53,0.5482,4.25
1991,3,53,0.4946,4.25
1991,4,53,0.4134,4.25
1992,1,53,0.4802,4.25
1992,2,53,0.5303,4.25
1992,3,53,0.5598,4.25
1992,4,53,0.4851,4.25
1993,1,53,0.3926,4.25
1993,2,53,0.4681,4.25
1993,3,53,0.5627,4.25
1993,4,53,0.5488,4.25
1994,1,53,0.5361,4.9
1994,2,53,0.3956,4.9
1994,3,53,0.5571,4.9
1994,4,53,0.4931,4.9
1995,1,53,0.4705,4.9
1995,2,53,0.4491,4.9
1995,3,53,0.5456,4.9
1995,4,53,0.4129,4.9
1996,1,53,0.4307,4.9
1996,2,53,0.4581,4.9
1996,3,53,0.5773,4.9
1996,4,53,0.3995,4.9
1997,1,53,0.4745,4.9
1997,2,53,0.4714,4.9
1997,3,53,0.5687,4.98
1997,4,53,0.4498,5.15
1998,1,53,0.4694,5.15
1998,2,53,0.5012,5.15
1998,3,53,0.5763,5.15
1998,4,53,0.4559,5.15
1999,1,53,0.4495,5.7
1999,2,53,0.4829,5.7
1999,3,53,0.5339,5.7
1999,4,53,0.4814,5.7
2000,1,53,0.4317,6.5
2000,2,53,0.4948,6.5
2000,3,53,0.5359,6.5
2000,4,53,0.4607,6.5
2001,1,53,0.3828,6.72
2001,2,53,0.5063,6.72
2001,3,53,0.4903,6.72
2001,4,53,0.397,6.72
2002,1,53,0.398,6.9
2002,2,53,0.4343,6.9
2002,3,53,0.4546,6.9
2002,4,53,0.4529,6.9
2003,1,53,0.4008,7.01
2003,2,53,0.3442,7.01
2003,3,53,0.4364,7.01
2003,4,53,0.3562,7.01
2004,1,53,0.3164,7.16
2004,2,53,0.3702,7.16
2004,3,53,0.3849,7.16
2004,4,53,0.307,7.16
2005,1,53,0.3066,7.35
2005,2,53,0.3779,7.35
2005,3,53,0.4409,7.35
2005,4,53,0.3325,7.35
2006,1,53,0.359,7.63
2006,2,53,0.3587,7.63
2006,3,53,0.4555,7.63
2006,4,53,0.4388,7.63
2007,1,53,0.3985,7.93
2007,2,53,0.3594,7.93
2007,3,53,0.4334,7.93
2007,4,53,0.3725,7.93
2008,1,53,0.3551,8.07
2008,2,53,0.3151,8.07
2008,3,53,0.3166,8.07
2008,4,53,0.3296,8.07
2009,1,53,0.3146,8.55
2009,2,53,0.3297,8.55
2009,3,53,0.3068,8.55
2009,4,53,0.2492,8.55
2010,1,53,0.2302,8.55
2010,2,53,0.3315,8.55
2010,3,53,0.2843,8.55
2010,4,53,0.2331,8.55
2011,1,53,0.1907,8.67
2011,2,53,0.2892,8.67
2011,3,53,0.2221,8.67
2011,4,53,0.2535,8.67
2012,1,53,0.2487,9.04
2012,2,53,0.2218,9.04
2012,3,53,0.276,9.04
2012,4,53,0.2591,9.04
2013,1,53,0.2424,9.19
2013,2,53,0.219,9.19
2013,3,53,0.3113,9.19
2013,4,53,0.1923,9.19
2014,1,53,0.2365,9.32
2014,2,53,0.293,9.32
2014,3,53,0.3189,9.32
2014,4,53,0.2798,9.32
2015,1,53,0.2707,9.47
2015,2,53,0.2403,9.47
2015,3,53,0.3016,9.47
2015,4,53,0.3178,9.47
2016,1,53,0.2828,9.47
2016,2,53,0.2849,9.47
2016,3,53,0.3425,9.47
2016,4,53,0.333,9.47
2017,1,53,0.3328,11
2017,2,53,0.3596,11
2017,3,53,0.4656,11
2017,4,53,0.3103,11
2018,1,53,0.2718,11.5
2018,2,53,0.2917,11.5
2018,3,53,0.3481,11.5
2018,4,53,0.2748,11.5
2019,1,53,0.1781,12
2019,2,53,0.2662,12
2019,3,53,0.3796,12
2019,4,53,0.2848,12
1979,1,54,0.3307,2.9
1979,3,54,0.4619,2.9
1979,4,54,0.3768,2.9
1980,1,54,0.3053,3.1
1980,2,54,0.3879,3.1
1980,3,54,0.4072,3.1
1980,4,54,0.3161,3.1
1981,1,54,0.2549,3.35
1981,2,54,0.3227,3.35
1981,3,54,0.3671,3.35
1981,4,54,0.2813,3.35
1982,1,54,0.2674,3.35
1982,2,54,0.2817,3.35
1982,3,54,0.3447,3.35
1982,4,54,0.2199,3.35
1983,1,54,0.1967,3.35
1983,2,54,0.248,3.35
1983,3,54,0.2526,3.35
1983,4,54,0.2503,3.35
1984,1,54,0.2054,3.35
1984,2,54,0.2923,3.35
1984,3,54,0.2804,3.35
1984,4,54,0.235,3.35
1985,1,54,0.2276,3.35
1985,2,54,0.2242,3.35
1985,3,54,0.3242,3.35
1985,4,54,0.2493,3.35
1986,1,54,0.2307,3.35
1986,2,54,0.3179,3.35
1986,3,54,0.3744,3.35
1986,4,54,0.2466,3.35
1987,1,54,0.2279,3.35
1987,2,54,0.2504,3.35
1987,3,54,0.3449,3.35
1987,4,54,0.2614,3.35
1988,1,54,0.1816,3.35
1988,2,54,0.2772,3.35
1988,3,54,0.3627,3.35
1988,4,54,0.2683,3.35
1989,1,54,0.2517,3.35
1989,2,54,0.2957,3.35
1989,3,54,0.3804,3.35
1989,4,54,0.3241,3.35
1990,1,54,0.3133,3.35
1990,2,54,0.3435,3.8
1990,3,54,0.3037,3.8
1990,4,54,0.3523,3.8
1991,1,54,0.2822,3.8
1991,2,54,0.3121,4.25
1991,3,54,0.3584,4.25
1991,4,54,0.278,4.25
1992,1,54,0.2014,4.25
1992,2,54,0.269,4.25
1992,3,54,0.335,4.25
1992,4,54,0.2306,4.25
1993,1,54,0.2378,4.25
1993,2,54,0.1999,4.25
1993,3,54,0.3483,4.25
1993,4,54,0.2223,4.25
1994,1,54,0.2257,4.25
1994,2,54,0.3099,4.25
1994,3,54,0.3043,4.25
1994,4,54,0.248,4.25
1995,1,54,0.2705,4.25
1995,2,54,0.2644,4.25
1995,3,54,0.3412,4.25
1995,4,54,0.3333,4.25
1996,1,54,0.2822,4.25
1996,2,54,0.3282,4.25
1996,3,54,0.4383,4.25
1996,4,54,0.3592,4.75
1997,1,54,0.2249,4.75
1997,2,54,0.3093,4.75
1997,3,54,0.3897,4.88
1997,4,54,0.3415,5.15
1998,1,54,0.3176,5.15
1998,2,54,0.3036,5.15
1998,3,54,0.4391,5.15
1998,4,54,0.3542,5.15
1999,1,54,0.2931,5.15
1999,2,54,0.3396,5.15
1999,3,54,0.3921,5.15
1999,4,54,0.3663,5.15
2000,1,54,0.2942,5.15
2000,2,54,0.371,5.15
2000,3,54,0.4443,5.15
2000,4,54,0.3462,5.15
2001,1,54,0.3011,5.15
2001,2,54,0.3933,5.15
2001,3,54,0.4399,5.15
2001,4,54,0.3847,5.15
2002,1,54,0.26,5.15
2002,2,54,0.2895,5.15
2002,3,54,0.4114,5.15
2002,4,54,0.272,5.15
2003,1,54,0.1999,5.15
2003,2,54,0.2815,5.15
2003,3,54,0.342,5.15
2003,4,54,0.2749,5.15
2004,1,54,0.2858,5.15
2004,2,54,0.3232,5.15
2004,3,54,0.3478,5.15
2004,4,54,0.2763,5.15
2005,1,54,0.3089,5.15
2005,2,54,0.3176,5.15
2005,3,54,0.2715,5.15
2005,4,54,0.38,5.15
2006,1,54,0.3194,5.15
2006,2,54,0.2691,5.15
2006,3,54,0.3424,5.85
2006,4,54,0.2481,5.85
2007,1,54,0.2483,5.85
2007,2,54,0.2584,5.85
2007,3,54,0.3494,6.55
2007,4,54,0.2433,6.55
2008,1,54,0.254,6.55
2008,2,54,0.2793,6.55
2008,3,54,0.4299,7.25
2008,4,54,0.3141,7.25
2009,1,54,0.2327,7.25
2009,2,54,0.2886,7.25
2009,3,54,0.2898,7.25
2009,4,54,0.2386,7.25
2010,1,54,0.2044,7.25
2010,2,54,0.258,7.25
2010,3,54,0.2226,7.25
2010,4,54,0.2644,7.25
2011,1,54,0.1524,7.25
2011,2,54,0.1828,7.25
2011,3,54,0.275,7.25
2011,4,54,0.2598,7.25
2012,1,54,0.2205,7.25
2012,2,54,0.2168,7.25
2012,3,54,0.2936,7.25
2012,4,54,0.2478,7.25
2013,1,54,0.2217,7.25
2013,2,54,0.1813,7.25
2013,3,54,0.2208,7.25
2013,4,54,0.1428,7.25
2014,1,54,0.2097,7.25
2014,2,54,0.192,7.25
2014,3,54,0.2106,7.25
2014,4,54,0.2275,7.25
2015,1,54,0.1757,8
2015,2,54,0.1792,8
2015,3,54,0.2255,8
2015,4,54,0.2787,8
2016,1,54,0.1963,8.75
2016,2,54,0.2724,8.75
2016,3,54,0.2062,8.75
2016,4,54,0.2005,8.75
2017,1,54,0.2123,8.75
2017,2,54,0.2261,8.75
2017,3,54,0.2832,8.75
2017,4,54,0.2368,8.75
2018,1,54,0.2441,8.75
2018,2,54,0.2625,8.75
2018,3,54,0.2692,8.75
2018,4,54,0.2742,8.75
2019,1,54,0.2745,8.75
2019,2,54,0.2584,8.75
2019,3,54,0.2918,8.75
2019,4,54,0.3059,8.75
1979,1,55,0.5432,2.9
1979,2,55,0.6577,2.9
1979,3,55,0.6678,2.9
1979,4,55,0.6036,2.9
1980,1,55,0.5356,3.1
1980,2,55,0.5892,3.1
1980,3,55,0.5918,3.1
1980,4,55,0.5418,3.1
1981,1,55,0.5325,3.35
1981,2,55,0.5635,3.35
1981,3,55,0.5795,3.35
1981,4,55,0.4889,3.35
1982,1,55,0.4545,3.35
1982,2,55,0.5281,3.35
1982,3,55,0.5662,3.35
